,content
1037,随堂测试解答 1、（单选）关于需求曲线与需求价格弹性大小的关系，如下哪种说法是对的： A.相对于斜率（绝对值）大的需求曲线，斜率（绝对值）小的需求曲线的弹性（绝对值）总是要小一些； B.相对于斜率（绝对值）大的需求曲线，斜率（绝对值）小的需求曲线的弹性（绝对值）总是要大一些； C.如果位置既定，那么斜率（绝对值）越小，即曲线越平缓，则弹性（绝对值）越大； D.如果位置既定，那么斜率（绝对值）越小，即曲线越平缓，则弹性（绝对值）越小；老师请问这道题怎么做啊？
1038,投资分析流派 以宏观经济形势、行业特征及上市公司的基本财务数据作为投资分析对象与投资决策基础的投资分析流派是基本分析流派。
1039,计税基础及暂时性差异的确定　什么是资产的计税基础？主要资产项目的计税基础如何确定？什么是负债的计税基础？主要负债项目的计税基础如何确定？什么是暂时性差异？其分为哪几种？其产生的原因有哪些？
1040,为什么生产周期越长的商品供给价格弹性越小呢？
1041,何谓不可抗力？不可抗力是如何认定的？
1042,盈余为什么意味着资金的净流出？    在现代信用体系下，以下关于盈余和赤字的表述正确的是（      ）A.收大于支即为盈余，盈余意味着资金的净流入　B.赤字导致净债权增加或净债务减少，盈余导致净债权减少或净债务增加　C.收不抵支即为赤字，赤字意味着资金的净流出　D.收大于支即为盈余，盈余意味着资金的净流出
1043,简述仲裁协议的作用、仲裁协议的形式以及订立仲裁条款的原因。  简述仲裁协议的作用。仲裁协议的形式有哪几种？为什么在买卖合同中通常应订立仲裁条款？
1044,投资乘数原理 简要说明投资乘数原理，并指出这个结论成立的条件。
1045,请问老师：简化资金流量表的数据来源和内涵？非常感谢！ 请问老师：1、简化资金流量表（金融交易账户，2015年）的数据来源？我国有每年公开发布相关数据吗，在哪里能查看？感觉如果能看到多年连续数据，会是一个把握经济运行的重要视角。2、从数据来看，好像2015年住户部门猛加了一把杠杆，不知道是否如此？老师这门课非常好！非常感谢！
1046,请简述锚定效应。   请简述锚定效应。
1047,市场，    场内市场和场外市场我们都可以直接进行比如说股票 债券还有一些衍生品我们都可以直接进行购买的么
1048,外币财务报表折算在线讨论题　外币报表的折算方法有哪几种？有何不同？我国外币财务报表应如何折算？相关特殊项目应如何进行处理？
1049,余额宝是在货币市场还是资本市场
1050,简述家庭现金流量预估表的制作过程。  短期可模拟未来1年按月份的现金流量；长期可模拟未来3年按月份的现金流量；除薪资外，估计可领奖金、红利的月份及金额；掌握一年中保费与学费的支出月份；可就短期目标（如国外旅游/购车购房/结婚/子女出生等），估计达成月份和金额进行模拟；理财收入以当前实际收入为准，保守估计；若模拟的生息资产在某一段时期内为负数，表示需借钱周转才能完成原定短期目标。
1051,凯恩斯流动性偏好理论利率问题 根据教材，货币供给大于货币需求，引起债券需求上升，继而债券价格上升，使得利率下降。请问为什么债券需求上升没有直接引起利率上升呢？
1052,关注利率市场化改革  我国为什么要进行利率市场化改革？可能产生哪些影响？
1053,中央银行是如何影响货币供给曲线的？
1054,第五讲讨论  1关于失业的影响，经济学家普遍认为失业存在巨大危害。但同时也有人认为失业存在正的效应。如果是这样，失业可能会有哪些正的效应呢？2数据表明，我国的劳动参与率是全球最高的国家之一。这一现象背后的经济学原因是什么呢？3联系中国实际，讨论通货膨胀的成因。
1055,关于国内生产总值的计算问题。 国内生产总值从支出角度计算是居民消费，企业投资，政府购买，净出口的和，但是这样计算的话，那些生产过剩的东西，没人去消费它们了，那又有能有核算到国内生产总值中哪，公式中没有生产过剩的项，但那些东西也是本年生产的啊。
1056,金融监管体制的“五位一体”  请问金融监管体制的五位一体是否可以理解成以中央银行为中心，银监局、证监局、保监局、金融监管局、金融服务局五方面的监管呢？
1057,货币的时间价值和利率不都是借钱给别人然后收利息吗？一个意思吧
1058,财政收支与央行负债的关系   书16页写到:财政收入的存款是中央银行重要的负债项目，财政支出直接减少银行负债。请问老师，如何理解这句话呢？税收算是一种政府的负债吗？
1059,货币创造   为什么货币创造过程不会增加非金融领域的财富总量
1060,外汇银行购买现汇   老师，我想问一下，为什么与外币现钞买入价相比，外汇银行购买现汇的价格要贵
1061,单利和复利  单利和复利是不是以组合，在单利的基础上进行复利。例如：银行挂牌年利率为两年计息一次利率为2.20%，是不是可以组合公式进行计息复利
1062,第一个选择题答案有问题    一个商品价格上升，会导致该商品需求量减小，它的可替代品应该升高，互补品跟本身商品一样应该减少，答案是不是错了
1063,请问老师这个和无差异曲线的区别有哪些呢    无差异曲线为既定偏好条件下消费者按照意愿组合的曲线，这个呢？
1064,税收制度的基本构成要素    基本构成要素不是税率，纳税人征税对象三个吗？？？
1065,关于应纳税所得的确定 固定资产折旧额在算应纳税所得额的时候需要记入其中么。 用所得税费用加减 因折扣产生可抵扣和应纳税暂时性差异而算出的 递延所得税资产和递延所得税负债
1066,分析题    布雷顿森林体系对当今国际金融格局  对中国的影响   及金融改革对中国的影响有哪几个方面呢
1067,稀缺不就是因为资源有限吗？？？
1068,关于升贴水问题    为什么说美元贴水是美元现在相对未来值钱，这就说明美元是会贬值，而直接标价法下应该是贴水表示本货升值
1069,请教一个货币均衡的问题    货币均衡中有一道练习题：理论上而言，对于一个开放经济体，当投资不足，国内储蓄大于投资时，国际收支经常账户是顺差，资金由国内流向国外。 我的理解是国际收支经常账户是逆 差，资金由国内流向国外。我是这样理解的：因为国内投资不足，相应国内需求满足不了消费，资金转而寻求进口渠道，多进口，导致经常账户逆差。不知道我的理解哪里错了？请老师指教。
1070,老师，什么是企业的实物形态呢
