,content
1056,朋友是朋友吗 以前得一朋友，肝胆相照，是一辈子。现在喝点酒、打个招呼就是朋友，有用时就是朋友，没用时就是陌生人。知己难求，得一知己，比找相伴一生的人都难。
1057,分离焦虑是一生要面对的问题  分离焦虑是一生要面对的问题
1058,心理咨询过程中的不适你愿意和心理咨询师探讨吗？    结合视频内容和自身感受，谈谈你认为如果在心理咨询过程中，你感受到不适，你愿意将这种不适提出来与咨询师进行探讨吗？为什么？
1059,选择性客体和投射性客体    老师，还是不是很能理解这两个概念。去网上刚好查到了你以前对这个问题的解答，我理解的大致意思就是，是不是两个反映同一个意向呈现的投射性客体就形成了选择性客体呢？差不多可以说投射性客体组成了选择性客体呢？另外我的概括是否准确？是不是选择性客体有一个关键性的特点就是两物表一义？
1060,讨论：完美主义者怎么样才能放轻松？  完美主义者怎么样才能放轻松？完美主义者维持着世界的公平和正义，为他们撒花~但是他们自己通常十分辛苦，对己对人要求甚严~如何让他们放轻松咧，我们一起帮忙想想想~
1061,第二节课里面讲的空间知觉   男孩子小时候出去玩可以培养空间知觉，女孩子不出去玩空间知觉比较差，那么在长大后能培养出来更好的空间知觉吗？
1062,音乐可以提高阿尔茨海默症者的语言记忆能力吗？（讨论题）    1）音乐可以提高阿尔茨海默症者的语言记忆能力吗？主要体现在哪些方面？2）您认为本次课程内容对当今中国社会具有哪些启示？
1063,这是哪种人格 平时每天都在学习，但一到我玩耍一段时间后，我就会感到慌乱与自责，内心就有一个声音跟自己说，你怎么又玩了，你看那个谁谁谁每天都这么努力，你怎么不能向她一样呢。就感觉自己不够努力做事不够认真，可是我也每天都学了，但是一看到人家努力学习我就会不自觉的拿自己跟别人比较，就会很慌乱，很茫然。有时候我也会规划好自己以后的职业走向以及我应该达到怎样的目标，但是我不会计划，就算有计划也不会按计划行事，我觉得按部就班的生活很枯燥乏味（其实每天的生活都是按部就班来的），所以一到关键时刻我就会非常非常慌忙与慌乱。从高中就形成了这种性格，我一直在提醒自己这种性格不好，得改，但是到了大学还是没改正过来。蓝瘦。
1064,怯场 老师，我在熟悉的人面前就是什么都会说，一到不熟悉或者大型场合就容易怯场，这样有什么好的解决的办法吗？
1065,关于替代选择 替代选择是不是出轨的合理解释呢？
1066,分手了一个月之后 他来挽回我 是后悔了吗
1067,讨论： 爱玩的享乐主义者怎么获得世俗意义的成功？   爱玩的享乐主义者对万事万物充满热情~社会认知有两个基本维度，即热情与能力。我们在评价一个人的时候，往往会觉得这两个维度在同一个人身上难以兼得。。也就是说，一个高热情的人却被认为是低能力的，而一个能干的人却被认为是低热情的，热情与能力之间似乎是一种相互补偿的关系。在交往中也是如此，如果你表现得过于热情，别人就会觉得你能力很低。一个天天“哈哈”、“么么哒”、“萌萌哒”的人，别人会觉得你只会搞笑卖萌，没什么实力。所以，享乐主义者到底该怎么获得世俗意义的成功？
1068,自恋的程度怎么区分？ 老师，我想请问下，自恋的程度怎么区分？当意见不同时，1号坚持己见，并表现出来；2号一开始坚持自己，后来被说服；3号坚持自己的观点却保持沉默，不参与讨论；4号坚持己见，并与1号争论。这四种情况除了2号，其余都有自恋的表现，对吧？但他们间的区别是什么？
1069,"在吵架时应怎么做   情侣或夫妻吵架并不可怕。可怕的是互相伤害。夫妻吵架也并非完全是坏事，夫妻间适度的争吵。不但不会影响夫妻感情。反而会增进感情。其实有时争吵也是一种沟通。平时羞于出口的话争吵是就会说出来。起码对方知道了你生气发火的原因。但这种争吵不能以漫骂和侮辱为成本。那就会大大伤害彼此的感情。 一般捻不上筷子的小事能人就忍。稍大一点的问题也要平心静气的说。不要把自己的想法强加给对方。求同存异。允许各自保留自己的看法。理智的处理两个人和各自家人的矛盾和问题。吵架就会少很多。如何把夫妻关系处理好！ 如何避免夫妻吵架 首先反省自己 要想一想自己为什么要发火，如果平心静气地交换意见能够解决问题，何必要大动干戈？ 【1】为对方设想 当吵架要发生时，不妨把自己摆在对方位置上想一想。应该想一想对方是为什么不愉快？当战火即将燃去时，不妨退避三舍，等对方冷静下来之后，再弄清原因，交换意见，就会避免吵架的发生。 【2】不相互揭老底 当夫妻之间一场吵架不可避免地发生之后，要就事论事，千万不要以揭对方老底的方式证明自己正确，或以此来使对方屈服。不然反而会激化矛盾，加深分歧，伤害感情。 【3】不攀比别人 夫妻之间吵架，不要把对方与别人家的丈夫或妻子进行攀比。那种做法，既不能解决任何问题，反而会伤害对方的自尊心。 【4】不牵扯亲戚 夫妻吵架纯粹是自己的家务事，不要牵扯其他其他亲戚。这样不仅于事无益，还会使对方对你亲戚的好感完全消失。 5】不要外人评理 夫妻之间吵架，千万不要当着外人的面数说对方的不是，也不要让外人评判谁是谁非。这样会使对方有丢失面子的感觉，使矛盾扩大。 【6】尽快和解 夫妻吵架之后，要尽快和解。吵架之后，不管谁有道理，都应该主动向对方赔礼道歉。 希望我的回答能让你满意哦~!! 她为什么生气 自己对还是错 作为男人要大度一点 不然感情是不会长久的 彼此都真诚相对~ 不过也要小心她是心里有鬼然后故意找茬...重要的是关心你老婆,体贴你老婆 答案补充 男女都适用的哦!! 好好的爱她,多倾听一下她的心,什么事情最好是有你陪着她一起做..这样感情就会更温馨的...即使有再不爽的事情,他看到你这么爱她,也不会再生气了哦 包容体谅,为彼此改变 真爱是包容而不是放纵 爱是关怀而不是宠爱 爱是相互交融而不是单相思 爱是百味而不全是甜蜜... 真正的爱情并不一定是他人眼中的完美匹配而是相爱的人彼此心灵的相互契合 是为了让对方生活得更好而默默奉献 这份爱不仅温润着他们自己，也同样温润着那些世俗的心 真正的爱情，是在能爱的时候，懂得珍惜 真正的爱情，是在无法爱的时候，懂得放手 因为，放手才是拥有了一切… 请在珍惜的时候,好好去爱 在放手的时候,好好祝福… 真爱是一种从内心发出的关心和照顾，没有华丽的言语，没有哗众取宠的行动，只有在点点滴滴一言一行中你能感受得到。 那样平实那样坚定。反之发誓、许诺说明了它的不确定，永远不要相信甜蜜的话语。用心去感受吧"
1070,特別喜歡懟人是出於什麼心裡，應該怎麼改變？
1071,怎么了解女生 为什么每次看到我就绕着到走，我问她我怎么了，她说没看到就一直说是她不好，每次看到她笑的很开心一看到我脸就变了，我什么多没做，说话感觉带着火，约她出来玩老说有事情，以前从不化妆的她现在多时不时的化妆，约她到操场玩跟我说不喜欢运动，却在操场上看到她，郁闷为什么让我直接说，问她我怎么了老是说是她的错，然后就一直回避我，该怎么办了
