,content
942,近年来，知识产权受到国内外和社会各界的重视程度空前提高。   近年来，知识产权受到国内外和社会各界的重视程度空前提高。国际知识产权纠纷、国内自媒体抄袭、「洗稿」、不规范转载等侵权行为屡见不鲜。面对自媒体侵权行为，原创者们需要付出大量时间和金钱成本才能有效维权，而获得的收益却相当有限。创作者们希望通过更为便捷高效的方式打击著作权侵权行为，保护自己的脑力劳动成果。如何解决维权成本高昂的问题？法院今年新成立了知识产权法庭，是不是意味着，法院将在加强知识产权司法保护、切实维护权利人合法权益方面有更多有力措施？（转自知乎）
943,请问消协作出的调解协议具有法律效力吗？
944,知识产权诉讼“举证难”的现象 由于知识产权权利的特殊性、侵权行为的隐蔽性等特点，相比一般民事权利，知识产权的维权诉讼确实在更大程度上存在举证难的显著特征。其一是权利人因难以证明自己拥有相关知识产权权利而维权失利。其二是权利人因难以证明被告实施了侵权行为而维权失利。其三是权利人因难以证明赔偿请求的合理性而维权失利。那么面对知识产权纠纷的案件中如何解决举证难的问题呢？
945,在日常学习中，以法考为主还是以老师讲的为主  我们是要坚持惩罚犯罪与保障人权是一种动态平衡，还是要以司考为主侧重保障人权。
946,合理注意义务是什么？ 希望有更详细的解释
947,产品或设计涉嫌被侵权时，企业如何维权？          不久前，因认为两家服装公司未经授权将微信“捂脸”表情使用到服装产品上，涉嫌构成著作权侵权和不正当竞争，腾讯公司将其起诉至法院。目前，该案正在进一步审理中。服装行业是一个对创新要求极高的行业，同时也是知识产权诉讼频发的领域。那么，对于服装企业来说，在产品或设计涉嫌被侵权时，该如何维护自己的正当权益呢？
948,惩罚性赔偿制度如何实现？最高法知识产权法庭正在筹备  首届中国国际进口博览会开幕式上，国家主席习近平在演讲中就知识产权保护，特别是外资企业知识产权保护问题阐明我国的态度。
949,为什么消费者是弱势群体？   在消费领域，人们常说，相较于经营者，消费者处于弱势群体的地位。大家想一想，究竟是什么原因造成消费者处于弱势的呢？
950,"“第二专利”的许可及风险   老师您好，我前几天看过您的一篇论文——“专利运营风险及法律控制”，其中您很详实的介绍了专利运营所面临的风险及风险模式，并提出了专利平台运营维护的法律控制方法，受益匪浅。其中您提到了“第二专利”，并说当事人在许可合同签订过程中时,被许可方会要求许可方的专利是其拥有、且具有效性，但即使专利权人所转让的专利无使用权及地域瑕疵，被许可方在使用该专利权时,也可能侵犯其他专利权人的权利。我想问一下，那“第二专利”人怎样才能不侵犯他人权利而拥有该项专利？“第二专利”怎样才能被许可？如果遭遇第一专利权人的侵权指控，又该怎样维护自身权利呢？希望老师能为我解答。"
951,关于诚实信用原则中的恶意诉讼和虚假诉讼，怎么区分两者呢    书中说恶意诉讼是以不正当手段形成利己的诉讼状态，或为实现非法目的；虚假诉讼为虚构事实侵害他人权益。这两者有一部分的交叉吧，虚假诉讼也能采用不正当手段为自己谋利。比如说01年的法律教师史鹏程案件里，他通过虚构事实起诉校长，以报复校领导。这个算是虚假诉讼还是恶意诉讼，或者说两者都有？
952,个人在演讲、授课及公开发表意见时所发言受著作权保护吗？    常见的某某某演讲录、课程讲义集等是否受著作权法的保护？在大量引用、引述及其他用途时是否触犯法律或侵犯他人著作权？
953,精华笔记分享：第六单元商标的识别与权属（三） 3.3 商标权的保护范围和期限1、商标权的保护范围：（1）注册商标专用权：注册商标专用权的保护及于类似之商标与类似之商品上。即不得在相同或相类似的商品上使用与他人已经注册之商标相同或相类似的标志。（相关法律规定：《商标法》第 56 条 、第 57 条、第 58 条、第 43 条）（2）未注册商标的保护：受一定保护；据实保护。（相关规定：《商标法》第 15条、《商标法》第 16 条、《商标法》第 32 条、《商标法》第 59 条、 《反不正当竞争法》第 6 条）2、商标权的保护期限:  十年+续展 永远 授权许可权延续3 商标抢注行为的法律后果：    （1）在商标法上，抢注行为的法律后果是：驳回申请、不予注册；已经抢注成功的商标注册被宣告无效。（2）提起侵权之诉（3）行政诉讼
954,#高校校名商标#我们能为自己的母校做些什么？ 现今，很多报道中，仍有媒体在报到哈尔滨工程大学的成就时，误将“哈工程”写为“哈工大”，试问，如何通过法律来维护我校的权益？
955,你遇到过哪些价格消费欺诈？  你遇到过哪些价格消费欺诈？是否进行过维权？阻碍你维权的因素是什么？你对完善相关法律规定及行政机关的执法有什么期望？
956,职业打假人  老师，消费者保护法规定的消费者是为生活消费而购买产品。而职业打假人明显是知假买假，不是为了消费。那他们算什么性质呢？
957,关于代位权的到期说法 老师，请问第二小组的这张ppt里说如果债权是附条件的债权或者预期债权，债务人又有意无意不让生效条件实现或者不让预期债权成就，我觉得债务人有意不让条件生效或债权成就的话，应该属于不当阻止地条件成就，那么该条件实际生效，所以债权人还是可以维护自己的债权来主张代位权吧？其次我也想知道债务人是无意地让条件不生效和债权不成就的话，那么到底该条件成不成就呢？债权人又该怎么维护其债权？
958,何种情形下可判断商标“以不正当手段取得注册”？           提及“DHC蝶翠诗”，经常使用日本化妆品品牌的人并不陌生。围绕着“蝶翠詩”三字，日本株式会社DHC与广东伊茗药业有限公司展开了一场商标纷争。北京市高级人民法院最终认为，DHC提交的证据能够证明在争议商标申请注册日前，其在先使用在化妆用收敛剂、洗浴用化妆制剂等商品上的“蝶翠诗”商标已在中国相关公众中具有一定知名度和广泛影响力，广东伊茗公司对此应当知晓。广东伊茗公司在多个商品和服务类别上注册了上百件商标，其中除争议商标外还包括众多与他人知名商标相近似的商标，且无证据证明广东伊茗公司具有使用上述所有商标的意图。广东伊茗公司申请注册包括争议商标在内的大量商标属于大量注册囤积商标的行为，具有明显的主观恶意，不具备注册商标应有的正当性，扰乱了正常的商标注册秩序，构成我国现行商标法规定中的以欺骗手段或者其他不正当手段取得注册的情形，争议商标应予无效宣告。据此，法院判决驳回广东伊茗公司的上诉，维持一审判决。（来源于 王国浩 姚小娟  中国知识产权报）对法院的裁判你有什么看法？
959,犯罪性质   怎么理解“犯罪客体具有犯罪性质的确定功能”这句话呢？
960,犯罪类型   甲构成拐某甲与某乙系国家机关工作的同事，平时有隙。为报复某乙，某甲向公安机关作虚假匿名举报，诬告某乙曾在一歌厅嫖娼，有“陪侍女”某丙为证。公安机关调查时，某丙对此作了虚假指证，某乙因而受到了公安机关的处分。在公安机关查处某乙的过程中，某甲在公开场合多次渲染某乙嫖娼的“事实”。为什么仅是诽谤罪。
